title,rev_id,prediction
"Exline, Iowa",1158734713,GA
"Fairbank, Iowa",1165746546,C
"Fairfax, Iowa",1165746574,C
"Fairfield, Iowa",1172089696,B
"Farley, Iowa",1165746735,GA
"Farmersburg, Iowa",1165746742,C
"Farmington, Iowa",1165746763,C
"Farnhamville, Iowa",1165746778,C
"Calhoun County, Iowa",1161328762,C
"Farragut, Iowa",1177683106,C
"Fremont County, Iowa",1180051455,C
"Fayette, Iowa",1165746801,C
"Fenton, Iowa",1165746837,C
"Ferguson, Iowa",1165746855,C
"Fertile, Iowa",1173648637,C
"Worth County, Iowa",1172141808,C
"Floris, Iowa",1165747013,GA
"Floyd, Iowa",1165747026,C
"Fonda, Iowa",1165747057,C
"Pocahontas County, Iowa",1160185843,C
"Fontanelle, Iowa",1165747062,GA
"Forest City, Iowa",1171091982,C
"Fort Atkinson, Iowa",1165747182,C
"Fort Dodge, Iowa",1176015674,C
"Fort Madison, Iowa",1165747198,GA
"Fostoria, Iowa",1165747259,C
"Franklin, Iowa",1165747331,C
"Fraser, Iowa",1165747368,C
"Fredericksburg, Iowa",1165747373,C
"Frederika, Iowa",1165747378,C
"Fredonia, Iowa",1165747386,C
"Fremont, Iowa",1165747427,C
"Fruitland, Iowa",1165747498,C
"Galt, Iowa",1165747606,C
"Galva, Iowa",1165747623,C
"Garber, Iowa",1165747644,C
"Garden Grove, Iowa",1176099251,GA
"Garnavillo, Iowa",1165747700,C
"Garner, Iowa",1173207298,C
"Garrison, Iowa",1165747714,C
"Garwin, Iowa",1165747729,C
"Geneva, Iowa",1165747816,C
"George, Iowa",1166472293,C
"Gibson, Iowa",1165747931,C
"Gilbert, Iowa",1165747944,C
"Gilbertville, Iowa",1165747956,C
"Gillett Grove, Iowa",1165747965,GA
"Gilman, Iowa",1165862129,C
"Gilmore City, Iowa",1167269961,GA
"Gladbrook, Iowa",1168105273,C
"Glenwood, Iowa",1165748133,C
"Glidden, Iowa",1165748137,C
"Goldfield, Iowa",1165748178,C
"Goodell, Iowa",1165748204,C
"Goose Lake, Iowa",1165748250,C
"Gowrie, Iowa",1167719492,C
"Graettinger, Iowa",1165748321,C
"Graf, Iowa",1165748326,C
"Grafton, Iowa",1165748344,C
"Grand Junction, Iowa",1165748398,C
"Grand Mound, Iowa",1165748409,C
"Grand River, Iowa",1165748417,C
"Grandview, Iowa",1165748458,C
"Granger, Iowa",1165748476,C
"Grant, Iowa",1165748528,C
"Granville, Iowa",1165748552,GA
"Gravity, Iowa",1165748580,C
"Gray, Iowa",1165748588,C
"Greeley, Iowa",1165748618,C
"Greene, Iowa",1165748689,C
"Greenfield, Iowa",1165748700,C
"Greenville, Iowa",1165748753,C
"Grimes, Iowa",1172724113,C
"Grinnell, Iowa",1173861915,B
"Griswold, Iowa",1165748841,C
"Grundy Center, Iowa",1165748885,C
"Gruver, Iowa",1165748888,C
"Guernsey, Iowa",1172989811,C
"Guthrie Center, Iowa",1165748938,C
"Guttenberg, Iowa",1165748950,C
"Halbur, Iowa",1165748992,GA
"Hamburg, Iowa",1165749062,GA
"Hamilton, Iowa",1165749080,C
"Hampton, Iowa",1165749130,C
"Hancock, Iowa",1158244580,GA
"Hanlontown, Iowa",1165749152,GA
"Hansell, Iowa",1165749176,C
"Harcourt, Iowa",1165749193,GA
"Hardy, Iowa",1165749224,C
"Harlan, Iowa",1177325060,C
"Harper, Iowa",1165749243,C
"Harpers Ferry, Iowa",1165749247,C
"Allamakee County, Iowa",1160187369,C
"Harris, Iowa",1165749265,C
"Hartford, Iowa",1165749310,C
"Hartley, Iowa",1165749334,C
"Hartwick, Iowa",1165749350,C
"Harvey, Iowa",1165749363,C
"Hastings, Iowa",1165749389,C
"Havelock, Iowa",1165749420,C
"Haverhill, Iowa",1165749434,GA
"Hawarden, Iowa",1139508344,C
"Hawkeye, Iowa",1173861904,C
"Hayesville, Iowa",1165749489,C
"Hazleton, Iowa",1165749559,C
"Hedrick, Iowa",1165749663,GA
"Henderson, Iowa",1165749720,C
"Hepburn, Iowa",1177683630,C
"Hiawatha, Iowa",1172728966,C
"Hills, Iowa",1165750043,C
"Hillsboro, Iowa",1165750055,C
"Hinton, Iowa",1165750113,C
"Holland, Iowa",1165750209,C
"Holstein, Iowa",1165750262,C
"Holy Cross, Iowa",1165750287,C
"Hopkinton, Iowa",1165750377,C
"Hornick, Iowa",1165750412,C
"Hospers, Iowa",1165750438,C
"Houghton, Iowa",1165750444,C
"Hubbard, Iowa",1165750503,C
"Hudson, Iowa",1165750523,C
"Hull, Iowa",1175718126,GA
"Humboldt, Iowa",1165750583,GA
"Humeston, Iowa",1165750597,C
"Huxley, Iowa",1165750716,C
"Ida Grove, Iowa",1165750746,GA
"Imogene, Iowa",1177683163,GA
"Independence, Iowa",1176963033,C
"Indianola, Iowa",1180500846,C
"Inwood, Iowa",1165750849,C
"Ionia, Iowa",1165750873,Start
"Iowa City, Iowa",1179868852,B
"Iowa Falls, Iowa",1165750880,C
"Ireton, Iowa",1165750896,C
"Irwin, Iowa",1165750930,C
"Jackson Junction, Iowa",1172733517,Start
"Jamaica, Iowa",1165751041,C
"Janesville, Iowa",1175846909,C
"Jefferson, Iowa",1158102102,C
"Jesup, Iowa",1173079894,C
"Jewell Junction, Iowa",1165751198,C
"Johnston, Iowa",1178794334,C
"Joice, Iowa",1165751251,C
"Jolley, Iowa",1165751253,C
"Kalona, Iowa",1179618168,C
"Kamrar, Iowa",1165751843,C
"Kanawha, Iowa",1168605447,C
"Kellerton, Iowa",1165751943,GA
"Kelley, Iowa",1153490990,C
"Kellogg, Iowa",1165751957,C
"Kensett, Iowa",1165752039,C
"Keokuk, Iowa",1170378762,GA
"Keomah Village, Iowa",1165752068,C
"Keosauqua, Iowa",1165752071,GA
"Keota, Iowa",1174127424,C
"Keswick, Iowa",1165752100,C
"Keystone, Iowa",1178304388,C
"Kimballton, Iowa",1165752194,C
"Kingsley, Iowa",1179637082,GA
"Kinross, Iowa",1158900242,C
"Kirkman, Iowa",1165752308,C
"Kirkville, Iowa",1165752311,C
"Kiron, Iowa",1165752317,C
"Klemme, Iowa",1165752346,C
"Knierim, Iowa",1165752350,C
"Knoxville, Iowa",1175572152,C
"La Motte, Iowa",1165752521,C
"La Porte City, Iowa",1165752538,C
"Lacona, Iowa",1165752607,C
"Ladora, Iowa",1165752620,C
"Iowa County, Iowa",1160186010,C
"Lake City, Iowa",1175696351,C
"Lake Mills, Iowa",1165752734,C
"Lake Park, Iowa",1165752752,C
"Lake View, Iowa",1128075154,C
"Lakeside, Iowa",1165752843,Start
"Lakota, Iowa",1168606147,C
"Lambs Grove, Iowa",1165752890,C
"Lamoni, Iowa",1177684017,GA
"Lamont, Iowa",1165752917,C
"Lanesboro, Iowa",1165752960,C
"Lansing, Iowa",1173246123,C
"Larchwood, Iowa",1168607026,C
"Larrabee, Iowa",1165889274,C
"Latimer, Iowa",1165889316,C
"Laurel, Iowa",1165889342,C
"Laurens, Iowa",1165889391,C
"Lawler, Iowa",1165889453,C
"Lawton, Iowa",1165889561,C
"Le Claire, Iowa",1093522921,Stub
"Le Grand, Iowa",1165889593,C
"Le Mars, Iowa",1176642204,C
"Le Roy, Iowa",1165889602,C
"Ledyard, Iowa",1165889811,C
"Lehigh, Iowa",1153652666,GA
"Leighton, Iowa",1165889872,Start
"Leland, Iowa",1165889902,C
"Lenox, Iowa",1165889941,C
"Leon, Iowa",1176246816,C
"Lester, Iowa",1165890034,C
"Letts, Iowa",1165890039,C
"Lewis, Iowa",1165890052,C
"Libertyville, Iowa",1176415969,C
"Lidderdale, Iowa",1165890264,C
"Lime Springs, Iowa",1165890308,C
"Lincoln, Iowa",1165890332,C
"Linden, Iowa",1158066830,GA
"Lineville, Iowa",1165890467,GA
"Linn Grove, Iowa",1165890478,C
"Lisbon, Iowa",1165890543,C
"Liscomb, Iowa",1165890552,C
"Little Rock, Iowa",1165891086,C
"Little Sioux, Iowa",1165891089,C
"Livermore, Iowa",1165891113,C
"Lockridge, Iowa",1165891155,C
"Logan, Iowa",1165891172,C
"Lohrville, Iowa",1165891201,GA
"Lone Rock, Iowa",1165891234,C
"Lone Tree, Iowa",1165891252,C
"Long Grove, Iowa",1155083446,C
"Lorimor, Iowa",1165891371,C
"Lost Nation, Iowa",1175705132,C
"Lovilia, Iowa",1165891474,C
"Low Moor, Iowa",1165891484,C
"Lowden, Iowa",1165891488,C
"Lu Verne, Iowa",1165891543,C
"Luana, Iowa",1165891548,C
"Lucas, Iowa",1158665396,GA
"Luther, Iowa",1165891624,C
"Luxemburg, Iowa",1165891643,C
"Luzerne, Iowa",1165891650,C
"Lynnville, Iowa",1165891698,C
"Lytton, Iowa",1165891713,GA
"Macedonia, Iowa",1165891726,C
"Macksburg, Iowa",1165891738,C
"Madrid, Iowa",1167629321,C
"Magnolia, Iowa",1165891828,C
"Maharishi Vedic City, Iowa",1170900656,B
"Malcom, Iowa",1180688042,GA
"Mallard, Iowa",1165891888,C
"Maloy, Iowa",1165891893,C
"Malvern, Iowa",1179094243,C
"Manchester, Iowa",1151551141,C
"Manilla, Iowa",1167465756,GA
"Manly, Iowa",1165892000,C
"Manning, Iowa",1165892001,GA
"Manson, Iowa",1165892043,C
"Mapleton, Iowa",1165892085,GA
"Maquoketa, Iowa",1177768984,C
"Marathon, Iowa",1173438471,C
"Marble Rock, Iowa",1116179154,C
"Marcus, Iowa",1180640697,C
"Marengo, Iowa",1177031280,C
"Marion, Iowa",1178794172,C
"Marne, Iowa",1165892374,C
"Marquette, Iowa",1166522863,C
"Marshalltown, Iowa",1177331226,GA
"Martelle, Iowa",1165892480,C
"Martensdale, Iowa",1165892483,C
"Martinsburg, Iowa",1165892514,GA
"Marysville, Iowa",1165892548,GA
"Mason City, Iowa",1173538364,C
"Masonville, Iowa",1165892591,C
"Massena, Iowa",1172457863,C
"Matlock, Iowa",1165892606,Start
"Maurice, Iowa",1165892643,C
"Maxwell, Iowa",1165892656,C
"Maynard, Iowa",1165892678,Start
"Maysville, Iowa",1155083503,C
"McCallsburg, Iowa",1165892717,C
"McCausland, Iowa",1177310326,C
"McClelland, Iowa",1165892751,C
"McGregor, Iowa",1165892812,C
"McIntire, Iowa",1165892831,C
"Mechanicsville, Iowa",1165892994,C
"Mediapolis, Iowa",1165893013,C
"Melbourne, Iowa",1165893090,C
"Melcher-Dallas, Iowa",1165893097,C
"Melrose, Iowa",1165893108,C
"Melvin, Iowa",1165893129,C
"Menlo, Iowa",1165893190,C
"Meriden, Iowa",1165893228,Start
"Merrill, Iowa",1165893249,C
"Meservey, Iowa",1165893266,C
"Middletown, Iowa",1176416087,C
"Miles, Iowa",1165893458,C
"Milford, Iowa",1165893480,GA
"Millersburg, Iowa",1165893526,C
"Millerton, Iowa",1165893536,Start
"Milo, Iowa",1165893562,C
"Milton, Iowa",1165893578,GA
"Minburn, Iowa",1165893611,C
"Minden, Iowa",1165893622,C
"Mingo, Iowa",1165893660,C
"Missouri Valley, Iowa",1176992240,C
"Mitchell, Iowa",1165893777,C
"Mitchellville, Iowa",1165893803,C
"Modale, Iowa",1165893846,GA
"Mondamin, Iowa",1165893903,C
"Monmouth, Iowa",1165893924,C
"Monona, Iowa",1165893933,C
"Monroe, Iowa",1165893960,C
"Montezuma, Iowa",1178856327,C
"Monticello, Iowa",1165894083,C
"Montour, Iowa",1165894106,C
"Montrose, Iowa",1165894129,C
"Moorhead, Iowa",1165894182,C
"Moorland, Iowa",1165894197,C
"Moravia, Iowa",1170915970,C
"Morley, Iowa",1165894323,C
"Morning Sun, Iowa",1165894331,C
"Morrison, Iowa",1165894362,Start
"Moulton, Iowa",1165894469,C
"Mount Auburn, Iowa",1165894510,C
"Mount Ayr, Iowa",1165894516,C
"Mount Pleasant, Iowa",1177241547,C
"Mount Vernon, Iowa",1180630648,C
"Moville, Iowa",1165894688,C
"Murray, Iowa",1165894806,C
"Clarke County, Iowa",1160186917,C
"Muscatine, Iowa",1172972335,GA
"Mystic, Iowa",1158736273,GA
"Nashua, Iowa",1165894910,C
"Nemaha, Iowa",1165895031,C
"Neola, Iowa",1165895050,C
"Nevada, Iowa",1180215064,GA
"New Albin, Iowa",1165895112,C
"New Hampton, Iowa",1165895221,C
"New Hartford, Iowa",1165895225,C
"New Liberty, Iowa",1115665156,C
"New London, Iowa",1165895280,C
"New Market, Iowa",1165895303,C
"New Providence, Iowa",1176509983,C
"New Sharon, Iowa",1165895347,C
"New Vienna, Iowa",1165895376,C
"New Virginia, Iowa",1165895380,C
"Newell, Iowa",1165895454,C
"Newhall, Iowa",1165895464,C
"Newton, Iowa",1168450416,C
"Nichols, Iowa",1165895549,C
"Nodaway, Iowa",1165895619,C
"Nora Springs, Iowa",1165895662,C
"North Buena Vista, Iowa",1165895762,C
"North English, Iowa",1165895791,C
"North Liberty, Iowa",1178794371,C
"North Washington, Iowa",1165895915,C
"Northboro, Iowa",1165895923,C
"Northwood, Iowa",1165895954,C
"Norwalk, Iowa",1166521116,C
"Norway, Iowa",1165895999,C
"Numa, Iowa",1158736650,C
"Oakland, Iowa",1165896232,C
"Oakland Acres, Iowa",1165896214,Start
"Oakville, Iowa",1168835224,C
"Ocheyedan, Iowa",1165896309,C
"Odebolt, Iowa",1165896345,C
"Oelwein, Iowa",1165896372,C
"Ogden, Iowa",1146051902,C
"Okoboji, Iowa",1165896465,C
"Olds, Iowa",1165896510,C
"Olin, Iowa",1165896529,C
"Ollie, Iowa",1177869359,C
"Onawa, Iowa",1165896634,C
"Onslow, Iowa",1165896661,C
"Orange City, Iowa",1175688109,C
"Orchard, Iowa",1165896716,C
"Orient, Iowa",1165896748,C
"Orleans, Iowa",1165896764,C
"Osage, Iowa",1177295963,C
"Osceola, Iowa",1158663305,C
"Oskaloosa, Iowa",1174053784,C
"Ossian, Iowa",1165896856,C
"Osterdock, Iowa",1165896858,C
"Otho, Iowa",1165896871,C
"Oto, Iowa",1165896878,C
"Ottosen, Iowa",1165896898,C
"Ottumwa, Iowa",1178612341,C
"Owasa, Iowa",1165896925,C
"Oxford, Iowa",1165896967,C
"Oxford Junction, Iowa",1165896954,C
"Oyens, Iowa",1165896983,Start
"Pacific Junction, Iowa",1176568939,C
"Packwood, Iowa",1165897013,C
"Palmer, Iowa",1165897098,C
"Palo, Iowa",1165897117,C
"Panama, Iowa",1177829618,C
"Panora, Iowa",1174666105,C
"Panorama Park, Iowa",1115664288,C
"Parkersburg, Iowa",1165897253,C
"Parnell, Iowa",1176921577,C
"Paton, Iowa",1165897331,C
"Patterson, Iowa",1165897340,C
"Paullina, Iowa",1180046289,C
"Pella, Iowa",1172338463,C
"Peosta, Iowa",1165897505,C
"Perry, Iowa",1177802869,C
"Persia, Iowa",1165897648,C
"Peterson, Iowa",1165897689,C
"Pierson, Iowa",1170364115,GA
"Pilot Mound, Iowa",1165897824,C
"Pisgah, Iowa",1165897996,GA
"Plainfield, Iowa",1165898032,C
"Plano, Iowa",1165898100,C
"Pleasant Hill, Iowa",1172725431,C
"Pleasant Plain, Iowa",1165898177,Start
"Pleasanton, Iowa",1177684203,C
"Pleasantville, Iowa",1165898202,C
"Plover, Iowa",1165898215,C
"Plymouth, Iowa",1165898245,C
"Pocahontas, Iowa",1165898276,C
"Polk City, Iowa",1165898327,C
"Pomeroy, Iowa",1165898357,C
"Popejoy, Iowa",1165898405,C
"Portsmouth, Iowa",1165898549,C
"Postville, Iowa",1175385648,C
"Prairie City, Iowa",1165898612,C
"Prairieburg, Iowa",1165898636,C
"Prescott, Iowa",1165898691,GA
"Preston, Iowa",1165898728,C
"Primghar, Iowa",1178652426,C
"Princeton, Iowa",1115660897,C
"Promise City, Iowa",1165898833,C
"Protivin, Iowa",1175017924,C
"Pulaski, Iowa",1165898878,C
"Quasqueton, Iowa",1180593906,C
"Quimby, Iowa",1165899011,C
"Radcliffe, Iowa",1165899057,C
"Rake, Iowa",1165899073,C
"Ralston, Iowa",1165899108,C
"Randalia, Iowa",1165899130,Start
"Randall, Iowa",1165899134,C
"Randolph, Iowa",1177683303,C
"Rathbun, Iowa",1177078328,GA
"Raymond, Iowa",1165899245,C
"Readlyn, Iowa",1165899288,C
"Reasnor, Iowa",1165899292,C
"Red Oak, Iowa",1179968516,GA
"Redding, Iowa",1165899331,C
"Redfield, Iowa",1165899334,C
"Reinbeck, Iowa",1165899425,C
"Rembrandt, Iowa",1165899435,C
"Remsen, Iowa",1167787836,C
"Renwick, Iowa",1165899486,C
"Rhodes, Iowa",1165899538,C
"Riceville, Iowa",1165899568,C
"Richland, Iowa",1165899619,GA
"Rickardsville, Iowa",1165899683,C
"Ricketts, Iowa",1165899685,C
"Ridgeway, Iowa",1167829662,C
"Rinard, Iowa",1165899718,C
"Ringsted, Iowa",1165899728,C
"Rippey, Iowa",1165899769,GA
"Riverdale, Iowa",1135176957,C
"Riverside, Iowa",1174370963,C
"Riverton, Iowa",1177683346,C
"Robins, Iowa",1165899914,C
"Rock Falls, Iowa",1165899950,C
"Rock Rapids, Iowa",1165899971,C
"Rock Valley, Iowa",1165899973,C
"Rockford, Iowa",1165899978,C
"Rockwell, Iowa",1165900050,C
"Rockwell City, Iowa",1165900044,GA
"Rodman, Iowa",1165900069,C
"Rodney, Iowa",1165900077,C
"Roland, Iowa",1165900095,C
"Rolfe, Iowa",1165900100,C
"Rome, Iowa",1176416091,C
"Rose Hill, Iowa",1165900229,Start
"Rossie, Iowa",1165900299,Start
"Rowan, Iowa",1165900357,C
"Rowley, Iowa",1165900366,C
"Royal, Iowa",1165900381,Start
"Rudd, Iowa",1165900404,C
"Runnells, Iowa",1165900440,C
"Russell, Iowa",1165900482,C
"Ruthven, Iowa",1165900531,C
"Rutland, Iowa",1165900534,GA
"Ryan, Iowa",1165900549,C
"Sabula, Iowa",1165900573,C
"Sac City, Iowa",1128075277,GA
"Sageville, Iowa",1165900598,C
"Salem, Iowa",1165900624,GA
"Salix, Iowa",1165900652,C
"Sanborn, Iowa",1165900771,C
"Sandyville, Iowa",1176873976,C
"Scarville, Iowa",1165900971,C
"Schaller, Iowa",1165900974,C
"Schleswig, Iowa",1165900981,C
"Scranton, Iowa",1165901074,C
"Searsboro, Iowa",1168608374,Start
"Sergeant Bluff, Iowa",1172730298,C
"Seymour, Iowa",1178624681,GA
"Shambaugh, Iowa",1177683696,C
"Shannon City, Iowa",1165901395,C
"Sharpsburg, Iowa",1165901432,C
"Sheffield, Iowa",1165901492,C
"Shelby, Iowa",1165901496,C
"Sheldahl, Iowa",1165901527,C
"Sheldon, Iowa",1165901528,C
"Shell Rock, Iowa",1165901541,C
"Shellsburg, Iowa",1165901550,C
"Shenandoah, Iowa",1177682915,C
"Sherrill, Iowa",1165901588,C
"Shueyville, Iowa",1165901704,C
"Sibley, Iowa",1170862863,GA
"Sidney, Iowa",1165901733,C
"Sigourney, Iowa",1165901760,C
"Silver City, Iowa",1165901796,C
"Sioux Center, Iowa",1175849820,C
"Sioux City, Iowa",1180395792,C
"Sioux Rapids, Iowa",1170712074,C
"Slater, Iowa",1155557029,C
"Sloan, Iowa",1165901936,C
"Smithland, Iowa",1165901976,C
"Soldier, Iowa",1165902044,C
"Solon, Iowa",1165902054,C
"Somers, Iowa",1165902067,C
"South English, Iowa",1165902183,GA
"Spencer, Iowa",1178254849,GA
"Spillville, Iowa",1165902412,C
"Spirit Lake, Iowa",1165902417,C
"Spragueville, Iowa",1165902638,C
"Spring Hill, Iowa",1165902674,C
"Springbrook, Iowa",1165902711,C
"Springville, Iowa",1165902754,C
"St. Ansgar, Iowa",1165902795,C
"St. Anthony, Iowa",1165902799,C
"St. Charles, Iowa",1165902822,C
"St. Donatus, Iowa",1176593404,C
"St. Lucas, Iowa",1165902911,C
"St. Marys, Iowa",1165902937,C
"St. Olaf, Iowa",1174966865,C
"St. Paul, Iowa",1165902957,C
"Stacyville, Iowa",1165902998,C
"Stanhope, Iowa",1165903024,C
"Stanley, Iowa",1165903028,Start
"Stanton, Iowa",1165903039,C
"Stanwood, Iowa",1165903051,C
"State Center, Iowa",1165903079,C
"Steamboat Rock, Iowa",1176509984,C
"Stockport, Iowa",1165903203,GA
"Stockton, Iowa",1165903210,C
"Storm Lake, Iowa",1173446059,C
"Story City, Iowa",1165903231,C
"Stout, Iowa",1178489289,C
"Stratford, Iowa",1165903277,C
"Strawberry Point, Iowa",1165903293,C
"Struble, Iowa",1165903318,C
"Stuart, Iowa",1165903329,C
"Sully, Iowa",1173555249,C
"Sumner, Iowa",1165903428,C
"Superior, Iowa",1165903491,C
"Sutherland, Iowa",1165917876,C
"Swaledale, Iowa",1165903531,C
"Swan, Iowa",1165903536,C
"Swea City, Iowa",1165903541,C
"Swisher, Iowa",1169898844,C
"Tabor, Iowa",1165903615,C
"Tama, Iowa",1165903671,C
"Templeton, Iowa",1166963544,C
"Tennant, Iowa",1165903913,GA
"Terril, Iowa",1165903963,C
"Thayer, Iowa",1165903992,Start
"Thompson, Iowa",1174052193,C
"Thor, Iowa",1165904073,GA
"Thornburg, Iowa",1169234888,C
"Thornton, Iowa",1165904103,C
"Thurman, Iowa",1165904118,GA
"Tiffin, Iowa",1165904402,C
"Tingley, Iowa",1165904452,C
"Tipton, Iowa",1165904485,C
"Titonka, Iowa",1165904513,C
"Toledo, Iowa",1165904550,C
"Toronto, Iowa",1165904706,C
"Traer, Iowa",1165904785,C
"Treynor, Iowa",1165904840,C
"Tripoli, Iowa",1161273323,GA
"Truesdale, Iowa",1165904926,C
"Truro, Iowa",1165904948,C
"Turin, Iowa",1165904996,C
"Udell, Iowa",1165905094,C
"Underwood, Iowa",1165905151,GA
"Union, Iowa",1165905219,C
"Unionville, Iowa",1176344089,C
"University Heights, Iowa",1165905258,GA
"University Park, Iowa",1165905265,C
"Urbana, Iowa",1165905307,C
"Urbandale, Iowa",1172719626,C
"Ute, Iowa",1165905939,C
"Vail, Iowa",1165905957,C
"Valeria, Iowa",1165905969,C
"Van Horne, Iowa",1165906031,C
"Van Meter, Iowa",1165906038,C
"Van Wert, Iowa",1165906049,C
"Varina, Iowa",1165906081,C
"Ventura, Iowa",1165906111,C
"Victor, Iowa",1165906210,C
"Villisca, Iowa",1158263605,C
"Vincent, Iowa",1165906279,C
"Vining, Iowa",1165906285,C
"Vinton, Iowa",1176475705,GA
"Volga, Iowa",1165906328,C
"Wadena, Iowa",1165906372,C
"Wahpeton, Iowa",1165906397,C
"Walcott, Iowa",1165906413,C
"Walford, Iowa",1165906447,C
"Walker, Iowa",1165906471,C
"Wall Lake, Iowa",1180596524,C
"Wallingford, Iowa",1165906503,C
"Walnut, Iowa",1165906519,GA
"Wapello, Iowa",1165906580,C
"Washington, Iowa",1171931389,C
"Washta, Iowa",1165906738,C
"Waterloo, Iowa",1179869674,GA
"Waterville, Iowa",1175424318,C
"Waucoma, Iowa",1165906819,C
"Waukee, Iowa",1166519748,C
"Waukon, Iowa",1165906823,GA
"Waverly, Iowa",1177229501,C
"Wayland, Iowa",1165906889,C
"Webb, Iowa",1165906940,C
"Webster, Iowa",1165906956,Start
"Webster City, Iowa",1177296246,C
"Weldon, Iowa",1165907016,C
"Wellman, Iowa",1165907033,C
"Wellsburg, Iowa",1165907048,C
"Welton, Iowa",1165907062,C
"Wesley, Iowa",1165907073,C
"West Bend, Iowa",1165907091,C
"West Branch, Iowa",1170747117,C
"West Burlington, Iowa",1177290767,C
"West Chester, Iowa",1165907116,C
"West Des Moines, Iowa",1179869146,C
"West Liberty, Iowa",1165907174,C
